"employee_id","business_unit","department","job_level","manager_status","work_arrangement","location_region","hire_date","tenure_years","tenure_group","employment_end_date","survey_wave","survey_date","eligible","invited","response_probability","responded"
"EMP0590","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2018-03-23,7.56,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,FALSE
"EMP0590","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2018-03-23,7.56,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0591","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-02-07,1.69,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0591","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-02-07,1.69,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0592","Client Operations","Customer Support","Manager","People Manager","On-site","Northeast",2020-05-06,5.44,"3-5 years",2026-04-20,"Wave 1",2025-10-15,TRUE,TRUE,0.55,FALSE
"EMP0592","Client Operations","Customer Support","Manager","People Manager","On-site","Northeast",2020-05-06,5.44,"3-5 years",2026-04-20,"Wave 2",2026-04-15,TRUE,TRUE,0.55,FALSE
"EMP0593","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2009-09-28,16.05,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,FALSE
"EMP0593","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2009-09-28,16.05,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,FALSE
"EMP0594","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Midwest",2020-04-18,5.49,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP0594","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Midwest",2020-04-18,5.49,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,FALSE
"EMP0595","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2021-02-19,4.65,"3-5 years",2025-10-30,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP0595","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2021-02-19,4.65,"3-5 years",2025-10-30,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP0596","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","South",2025-05-08,0.44,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,TRUE
"EMP0596","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","South",2025-05-08,0.44,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,TRUE
"EMP0597","Client Operations","Customer Support","Entry Level","Individual Contributor","Remote","South",2023-04-09,2.52,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE
"EMP0597","Client Operations","Customer Support","Entry Level","Individual Contributor","Remote","South",2023-04-09,2.52,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,FALSE
"EMP0598","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","South",2024-05-08,1.44,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE
"EMP0598","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","South",2024-05-08,1.44,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE
"EMP0599","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2025-03-21,0.57,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.54,FALSE
"EMP0599","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2025-03-21,0.57,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.54,TRUE
"EMP0600","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2021-08-06,4.19,"3-5 years",2026-03-27,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP0600","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2021-08-06,4.19,"3-5 years",2026-03-27,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP0601","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","West",2021-01-19,4.74,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP0601","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","West",2021-01-19,4.74,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE
"EMP0602","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Midwest",2018-09-24,7.06,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,FALSE
"EMP0602","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Midwest",2018-09-24,7.06,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,FALSE
"EMP0603","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","West",2020-07-31,5.21,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP0603","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","West",2020-07-31,5.21,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE
"EMP0604","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2023-03-31,2.54,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0604","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2023-03-31,2.54,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE
"EMP0605","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2020-12-07,4.85,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP0605","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2020-12-07,4.85,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,FALSE
"EMP0606","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2025-03-03,0.62,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,TRUE
"EMP0606","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2025-03-03,0.62,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,TRUE
"EMP0607","Client Operations","Customer Support","Entry Level","Individual Contributor","Remote","South",2022-07-08,3.27,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,FALSE
"EMP0607","Client Operations","Customer Support","Entry Level","Individual Contributor","Remote","South",2022-07-08,3.27,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE
"EMP0608","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2025-05-23,0.4,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,FALSE
"EMP0608","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2025-05-23,0.4,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,FALSE
"EMP0609","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2024-01-19,1.74,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE
"EMP0609","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2024-01-19,1.74,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,FALSE
"EMP0610","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2024-03-11,1.6,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,FALSE
"EMP0610","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2024-03-11,1.6,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE
"EMP0611","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2016-03-04,9.62,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,FALSE
"EMP0611","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2016-03-04,9.62,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0612","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2021-01-24,4.72,"3-5 years",2026-07-08,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0612","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2021-01-24,4.72,"3-5 years",2026-07-08,"Wave 2",2026-04-15,TRUE,TRUE,0.55,FALSE
"EMP0613","Client Operations","Customer Support","Professional","Individual Contributor","On-site","West",2020-06-06,5.36,"3-5 years",2025-11-04,"Wave 1",2025-10-15,TRUE,TRUE,0.55,FALSE
"EMP0613","Client Operations","Customer Support","Professional","Individual Contributor","On-site","West",2020-06-06,5.36,"3-5 years",2025-11-04,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP0614","Client Operations","Customer Support","Manager","People Manager","Hybrid","Northeast",2009-12-30,15.79,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.57,FALSE
"EMP0614","Client Operations","Customer Support","Manager","People Manager","Hybrid","Northeast",2009-12-30,15.79,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.57,FALSE
"EMP0615","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2016-02-14,9.67,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0615","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2016-02-14,9.67,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0616","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2025-02-18,0.65,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,FALSE
"EMP0616","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2025-02-18,0.65,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,FALSE
"EMP0617","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2025-04-02,0.54,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,TRUE
"EMP0617","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2025-04-02,0.54,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,TRUE
"EMP0618","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Midwest",2025-01-21,0.73,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,TRUE
"EMP0618","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Midwest",2025-01-21,0.73,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,TRUE
"EMP0619","Client Operations","Customer Support","Senior Professional","Individual Contributor","Remote","Northeast",2012-04-23,13.48,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0619","Client Operations","Customer Support","Senior Professional","Individual Contributor","Remote","Northeast",2012-04-23,13.48,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0620","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2021-07-19,4.24,"3-5 years",2025-11-14,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0620","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2021-07-19,4.24,"3-5 years",2025-11-14,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP0621","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2011-01-04,14.78,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,FALSE
"EMP0621","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2011-01-04,14.78,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,FALSE
"EMP0622","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2025-07-28,0.22,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,TRUE
"EMP0622","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2025-07-28,0.22,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,TRUE
"EMP0623","Client Operations","Customer Support","Entry Level","Individual Contributor","Remote","South",2025-09-01,0.12,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,FALSE
"EMP0623","Client Operations","Customer Support","Entry Level","Individual Contributor","Remote","South",2025-09-01,0.12,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,FALSE
"EMP0624","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2023-10-08,2.02,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0624","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2023-10-08,2.02,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE
"EMP0625","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2019-11-27,5.88,"3-5 years",2025-12-13,"Wave 1",2025-10-15,TRUE,TRUE,0.55,FALSE
"EMP0625","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2019-11-27,5.88,"3-5 years",2025-12-13,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP0626","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2023-06-16,2.33,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0626","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2023-06-16,2.33,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0627","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2022-04-02,3.54,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP0627","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2022-04-02,3.54,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE
"EMP0628","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","South",2024-12-17,0.83,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,FALSE
"EMP0628","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","South",2024-12-17,0.83,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,TRUE
"EMP0629","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","West",2022-12-29,2.8,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0629","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","West",2022-12-29,2.8,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0630","Client Operations","Customer Support","Senior Professional","Individual Contributor","Remote","South",2023-05-09,2.44,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,FALSE
"EMP0630","Client Operations","Customer Support","Senior Professional","Individual Contributor","Remote","South",2023-05-09,2.44,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE
"EMP0631","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","West",2025-02-12,0.67,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,FALSE
"EMP0631","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","West",2025-02-12,0.67,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,TRUE
"EMP0632","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-12-01,0.87,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,TRUE
"EMP0632","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-12-01,0.87,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,TRUE
"EMP0633","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-05-13,1.42,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
"EMP0633","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-05-13,1.42,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE
"EMP0634","Client Operations","Customer Support","Manager","Individual Contributor","Hybrid","Midwest",2014-11-25,10.89,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP0634","Client Operations","Customer Support","Manager","Individual Contributor","Hybrid","Midwest",2014-11-25,10.89,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,FALSE
"EMP0635","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","South",2020-02-09,5.68,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP0635","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","South",2020-02-09,5.68,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,FALSE
"EMP0636","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","South",2020-03-11,5.6,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP0636","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","South",2020-03-11,5.6,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,FALSE
"EMP0637","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","West",2008-02-22,17.65,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.57,TRUE
"EMP0637","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","West",2008-02-22,17.65,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.57,TRUE
"EMP0638","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2025-05-09,0.44,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,TRUE
"EMP0638","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2025-05-09,0.44,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,TRUE
"EMP0639","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Northeast",2024-10-16,1,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE
"EMP0639","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Northeast",2024-10-16,1,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE
"EMP0640","Client Operations","Customer Support","Professional","Individual Contributor","On-site","West",2023-03-17,2.58,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
